run_id,course_code,course_tier,target_gold_risk_id,target_topic,attack_family,synthetic_to_authentic_ratio,generation_seed,pipeline,metric,clean_value,attacked_value,delta
COMP2511__topic_aligned_low_evidence__r1__s203__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_low_evidence,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP2511__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_retained,1.0,0.0,-1.0
COMP2511__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_omitted,0.0,1.0,1.0
COMP2511__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP2511__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s201__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,direct,target_risk_retained,1.0,0.0,-1.0
COMP2511__topic_aligned_reframing__r1__s201__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,direct,target_risk_omitted,0.0,1.0,1.0
COMP2511__topic_aligned_reframing__r1__s201__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,direct,target_specificity,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s201__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s201__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP2511__topic_aligned_reframing__r1__s201__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP2511__topic_aligned_reframing__r1__s201__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s201__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s202__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,direct,target_risk_retained,1.0,1.0,0.0
COMP2511__topic_aligned_reframing__r1__s202__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,direct,target_risk_omitted,0.0,0.0,0.0
COMP2511__topic_aligned_reframing__r1__s202__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,direct,target_specificity,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s202__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s202__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_retained,1.0,0.0,-1.0
COMP2511__topic_aligned_reframing__r1__s202__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_omitted,0.0,1.0,1.0
COMP2511__topic_aligned_reframing__r1__s202__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s202__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s203__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,direct,target_risk_retained,1.0,0.0,-1.0
COMP2511__topic_aligned_reframing__r1__s203__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,direct,target_risk_omitted,0.0,1.0,1.0
COMP2511__topic_aligned_reframing__r1__s203__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,direct,target_specificity,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s203__direct,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP2511__topic_aligned_reframing__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_risk_retained,1.0,0.0,-1.0
COMP2511__topic_aligned_reframing__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_risk_omitted,0.0,1.0,1.0
COMP2511__topic_aligned_reframing__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_specificity,2.0,0.0,-2.0
COMP2511__topic_aligned_reframing__r1__s203__evidence_constrained,COMP2511,user_approved_exception,COMP2511-R002,软件设计与面向对象编程难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,0.0,-2.0
COMP6771__topic_aligned_low_evidence__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,direct,target_risk_retained,1.0,1.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,direct,target_risk_omitted,0.0,0.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,direct,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_risk_retained,0.0,1.0,1.0
COMP6771__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_risk_omitted,1.0,0.0,-1.0
COMP6771__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,direct,target_risk_retained,1.0,0.0,-1.0
COMP6771__topic_aligned_low_evidence__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,direct,target_risk_omitted,0.0,1.0,1.0
COMP6771__topic_aligned_low_evidence__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,direct,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_retained,0.0,1.0,1.0
COMP6771__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_omitted,1.0,0.0,-1.0
COMP6771__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,direct,target_risk_retained,1.0,1.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,direct,target_risk_omitted,0.0,0.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,direct,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_retained,0.0,1.0,1.0
COMP6771__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_omitted,1.0,0.0,-1.0
COMP6771__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,direct,target_risk_retained,1.0,0.0,-1.0
COMP6771__topic_aligned_reframing__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,direct,target_risk_omitted,0.0,1.0,1.0
COMP6771__topic_aligned_reframing__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,direct,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s201__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_retained,0.0,1.0,1.0
COMP6771__topic_aligned_reframing__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_omitted,1.0,0.0,-1.0
COMP6771__topic_aligned_reframing__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s201__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,direct,target_risk_retained,1.0,1.0,0.0
COMP6771__topic_aligned_reframing__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,direct,target_risk_omitted,0.0,0.0,0.0
COMP6771__topic_aligned_reframing__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,direct,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s202__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_retained,0.0,1.0,1.0
COMP6771__topic_aligned_reframing__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_omitted,1.0,0.0,-1.0
COMP6771__topic_aligned_reframing__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s202__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,203,direct,target_risk_retained,1.0,1.0,0.0
COMP6771__topic_aligned_reframing__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,203,direct,target_risk_omitted,0.0,0.0,0.0
COMP6771__topic_aligned_reframing__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,203,direct,target_specificity,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s203__direct,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP6771__topic_aligned_reframing__r1__s203__evidence_constrained,COMP6771,user_approved_exception,COMP6771-R002,高级 C++ 编程与学习负担,topic_aligned_reframing,1.0,203,evidence_constrained,target_risk_retained,0.0,0.0,0.0
